country	year	pop	continent	lifeExp	gdpPercap
New Zealand	1974	3058400	Oceania	72	17439.20031
New Zealand	1975	3117800	Oceania	72.27	16910.21404
New Zealand	1976	3153550	Oceania	72.47	17126.41732
New Zealand	1977	3164900	Oceania	72.22	16233.7177
New Zealand	1978	3165800	Oceania	73.11	16294.54258
New Zealand	1979	3164550	Oceania	73.15	16633.4424
New Zealand	1980	3170150	Oceania	72.95	16718.10218
New Zealand	1981	3185450	Oceania	73.74	17445.44339
New Zealand	1982	3210650	Oceania	73.84	17632.4104
New Zealand	1983	3245800	Oceania	73.94	17919.5392
New Zealand	1984	3278900	Oceania	74.49	18612.87789
New Zealand	1985	3298050	Oceania	73.99	18647.67814
New Zealand	1986	3308300	Oceania	74.24	18979.54569
New Zealand	1987	3317166	Oceania	74.32	19007.19129
New Zealand	1988	3331205	Oceania	74.6	18874.65232
New Zealand	1989	3341632	Oceania	75.01	18983.91778
New Zealand	1990	3359604	Oceania	75.56	18833.59677
New Zealand	1991	3396964	Oceania	76.2	18380.78411
New Zealand	1992	3437674	Oceania	76.33	18363.32494
New Zealand	1993	3475061	Oceania	76.62	19337.1909
New Zealand	1994	3517261	Oceania	77.07	20116.22892
New Zealand	1995	3565990	Oceania	76.94	20661.47565
New Zealand	1996	3621200	Oceania	76.98	21064.06604
New Zealand	1997	3676187	Oceania	77.55	21050.41377
New Zealand	1998	3726214	Oceania	78.37	20876.10874
New Zealand	1999	3774096	Oceania	78.14	21689.0128
New Zealand	2000	3819762	Oceania	78.9	21895.15598
New Zealand	2001	3864129	Oceania	78.91	22426.58919
New Zealand	2002	3908037	Oceania	79.11	23189.80135
New Zealand	2003	3951307	Oceania	79.41	23728.4829
New Zealand	2007	4115771	Oceania	80.204	25185.00911
Nicaragua	1952	1165790	Americas	42.314	3112.363948
Nicaragua	1957	1358828	Americas	45.432	3457.415947
Nicaragua	1962	1590597	Americas	48.632	3634.364406
Nicaragua	1967	1865490	Americas	51.884	4643.393534
Nicaragua	1972	2182908	Americas	55.151	4688.593267
Nicaragua	1977	2554598	Americas	57.47	5486.371089
Nicaragua	1982	2979423	Americas	59.298	3470.338156
Nicaragua	1987	3344353	Americas	62.008	2955.984375
Nicaragua	1992	4017939	Americas	65.843	2170.151724
Nicaragua	1997	4609572	Americas	68.426	2253.023004
Nicaragua	2002	5146848	Americas	70.836	2474.548819
Nicaragua	2007	5675356	Americas	72.899	2749.320965
Niger	1952	3379468	Africa	37.444	761.879376
Niger	1957	3692184	Africa	38.598	835.5234025
Niger	1962	4076008	Africa	39.487	997.7661127
Niger	1967	4534062	Africa	40.118	1054.384891
Niger	1972	5060262	Africa	40.546	954.2092363
Niger	1977	5682086	Africa	41.291	808.8970728
Niger	1982	6437188	Africa	42.598	909.7221354
Niger	1987	7332638	Africa	44.555	668.3000228
Niger	1992	8392818	Africa	47.391	581.182725
Niger	1997	9666252	Africa	51.313	580.3052092
Niger	2002	11140655	Africa	54.496	601.0745012
Niger	2007	12894865	Africa	56.867	619.6768924
Nigeria	1952	33119096	Africa	36.324	1077.281856
Nigeria	1957	37173340	Africa	37.802	1100.592563
Nigeria	1962	41871351	Africa	39.36	1150.927478
Nigeria	1967	47287752	Africa	41.04	1014.514104
Nigeria	1972	53740085	Africa	42.821	1698.388838
Nigeria	1977	62209173	Africa	44.514	1981.951806
Nigeria	1982	73039376	Africa	45.826	1576.97375
Nigeria	1987	81551520	Africa	46.886	1385.029563
Nigeria	1992	93364244	Africa	47.472	1619.848217
Nigeria	1997	106207839	Africa	47.464	1624.941275
Nigeria	2002	119901274	Africa	46.608	1615.286395
Nigeria	2007	135031164	Africa	46.859	2013.977305
Norway	1950	3265126	Europe	71.6	9427.920942
Norway	1951	3295871	Europe	72.54	9845.992115
Norway	1952	3327728	Europe	72.67	10095.42172
Norway	1953	3360888	Europe	73.15	10392.81493
Norway	1954	3394246	Europe	73.23	10810.10126
Norway	1955	3427409	Europe	73.44	10941.85332
Norway	1956	3459992	Europe	73.49	11417.25493
Norway	1957	3491938	Europe	73.44	11653.97304
Norway	1958	3522993	Europe	73.43	11551.24388
Norway	1959	3552851	Europe	73.56	11936.99492
Norway	1960	3581239	Europe	73.58	12508.70127
Norway	1961	3609800	Europe	73.59	13187.53944
Norway	1962	3638919	Europe	73.47	13450.40151
Norway	1963	3666540	Europe	73.11	13859.59033
Norway	1964	3694339	Europe	73.61	14439.99117
Norway	1965	3723153	Europe	73.73	15089.13985
Norway	1966	3753628	Europe	74.01	15532.67709
Norway	1967	3786019	Europe	74.08	16361.87647
Norway	1968	3818983	Europe	73.96	16584.91171
Norway	1969	3850977	Europe	73.67	17189.35373
Norway	1970	3877386	Europe	74.08	17411.50478
Norway	1971	3903039	Europe	74.18	18184.49176
Norway	1972	3933004	Europe	74.34	18965.05551
Norway	1973	3960613	Europe	74.43	19663.97791
Norway	1974	3985258	Europe	74.75	20361.63023
Norway	1975	4007313	Europe	74.8	21308.18679
Norway	1976	4026152	Europe	75.03	22451.94757
Norway	1977	4043205	Europe	75.37	23311.34939
Norway	1978	4058671	Europe	75.4	24032.44667
Norway	1979	4072517	Europe	75.39	25024.03337
Norway	1980	4085620	Europe	75.65	26178.35602
Norway	1981	4099702	Europe	75.84	26340.45425
Norway	1982	4114787	Europe	75.97	26298.63531
Norway	1983	4128432	Europe	76.03	27150.3182
Norway	1984	4140095	Europe	76.19	28673.01615
Norway	1985	4152419	Europe	75.9	30074.27105
Norway	1986	4166596	Europe	76.04	31050.82105
Norway	1987	4186147	Europe	75.89	31540.9748
Norway	1988	4208729	Europe	75.99	31358.23328
Norway	1989	4226142	Europe	76.33	31527.69364
Norway	1990	4242006	Europe	76.41	32064.81755
Norway	1991	4261733	Europe	76.93	33070.56769
Norway	1992	4286357	Europe	77.32	33965.66115
Norway	1993	4311964	Europe	77.28	34684.12845
Norway	1994	4336638	Europe	77.86	36299.49293
Norway	1995	4359101	Europe	77.89	37685.97493
Norway	1996	4381277	Europe	78.32	39465.28969
Norway	1997	4405672	Europe	78.32	41283.16433
Norway	1998	4432718	Europe	78.49	41912.99271
Norway	1999	4463377	Europe	78.47	42491.08975
Norway	2000	4492400	Europe	78.76	43587.57941
Norway	2001	4515195	Europe	78.98	44223.20205
Norway	2002	4535591	Europe	79.05	44683.97525
Norway	2003	4555400	Europe	79.61	44937.55365
Norway	2004	4574560	Europe	80.06	46475.6784
Norway	2005	4593041	Europe	80.29	47551
Norway	2006	4610820	Europe	80.55	48264.6727
Norway	2007	4627926	Europe	80.196	49357.19017
Oman	1952	507833	Asia	37.578	1828.230307
Oman	1957	561977	Asia	40.08	2242.746551
Oman	1962	628164	Asia	43.165	2924.638113
Oman	1967	714775	Asia	46.988	4720.942687
Oman	1972	829050	Asia	52.143	10618.03855
Oman	1977	1004533	Asia	57.367	11848.34392
Oman	1982	1301048	Asia	62.728	12954.79101
Oman	1987	1593882	Asia	67.734	18115.22313
Oman	1992	1915208	Asia	71.197	18616.70691
Oman	1997	2283635	Asia	72.499	19702.05581
Oman	2002	2713462	Asia	74.193	19774.83687
Oman	2007	3204897	Asia	75.64	22316.19287
Pakistan	1952	41346560	Asia	43.436	684.5971438
Pakistan	1957	46679944	Asia	45.557	747.0835292
Pakistan	1962	53100671	Asia	47.67	803.3427418
Pakistan	1967	60641899	Asia	49.8	942.4082588
Pakistan	1972	69325921	Asia	51.929	1049.938981
Pakistan	1977	78152686	Asia	54.043	1175.921193
Pakistan	1982	91462088	Asia	56.158	1443.429832
Pakistan	1987	105186881	Asia	58.245	1704.686583
Pakistan	1992	120065004	Asia	60.838	1971.829464
Pakistan	1997	135564834	Asia	61.818	2049.350521
Pakistan	2002	153403524	Asia	63.61	2092.712441
Pakistan	2007	169270617	Asia	65.483	2605.94758
Panama	1952	940080	Americas	55.191	2480.380334
Panama	1957	1063506	Americas	59.201	2961.800905
Panama	1962	1215725	Americas	61.817	3536.540301
Panama	1967	1405486	Americas	64.071	4421.009084
Panama	1972	1616384	Americas	66.216	5364.249663
Panama	1977	1839782	Americas	68.681	5351.912144
Panama	1982	2036305	Americas	70.472	7009.601598
Panama	1987	2253639	Americas	71.523	7034.779161
Panama	1992	2484997	Americas	72.462	6618.74305
Panama	1997	2734531	Americas	73.738	7113.692252
Panama	2002	2990875	Americas	74.712	7356.031934
Panama	2007	3242173	Americas	75.537	9809.185636
Papua New Guinea	1962	1837378	Oceania	49.69	1219.99664
Papua New Guinea	1967	2102625	Oceania	49.981	1511.981089
Papua New Guinea	1972	2416549	Oceania	42.522	1898.542817
Papua New Guinea	1977	2753462	Oceania	49.253	1791.430017
Papua New Guinea	1982	3139596	Oceania	52.46	1722.782537
Papua New Guinea	1987	3548932	Oceania	53.383	1742.4451
Papua New Guinea	1992	4024135	Oceania	55.186	1880.960637
Papua New Guinea	1997	4571004	Oceania	56.153	2064.012896
Papua New Guinea	2002	5172033	Oceania	56.651	1727.292022
Papua New Guinea	2007	5795887	Oceania	57.229	1827.096606
Paraguay	1952	1555876	Americas	62.649	1952.308701
Paraguay	1957	1770902	Americas	63.196	2046.154706
Paraguay	1962	2009813	Americas	64.361	2148.027146
Paraguay	1967	2287985	Americas	64.951	2299.376311
Paraguay	1972	2614104	Americas	65.815	2523.337977
Paraguay	1977	2984494	Americas	66.353	3248.373311
Paraguay	1982	3366439	Americas	66.874	4258.503604
Paraguay	1987	3886512	Americas	67.378	3998.875695
Paraguay	1992	4483945	Americas	68.225	4196.411078
Paraguay	1997	5154123	Americas	69.4	4247.400261
Paraguay	2002	5884491	Americas	70.755	3783.674243
Paraguay	2007	6667147	Americas	71.752	4172.838464
Peru	1952	8025700	Americas	43.902	3758.523437
Peru	1957	9146100	Americas	46.263	4245.256698
Peru	1962	10516500	Americas	49.096	4957.037982
Peru	1967	12132200	Americas	51.445	5788.09333
Peru	1972	13954700	Americas	55.448	5937.827283
Peru	1977	15990099	Americas	58.447	6281.290855
Peru	1982	18125129	Americas	61.406	6434.501797
Peru	1987	20195924	Americas	64.134	6360.943444
Peru	1992	22430449	Americas	66.458	4446.380924
Peru	1997	24748122	Americas	68.386	5838.347657
Peru	2002	26769436	Americas	69.906	5909.020073
Peru	2007	28674757	Americas	71.421	7408.905561
Philippines	1952	22438691	Asia	47.752	1272.880995
Philippines	1957	26072194	Asia	51.334	1547.944844
Philippines	1962	30325264	Asia	54.757	1649.552153
Philippines	1967	35356600	Asia	56.393	1814.12743
Philippines	1972	40850141	Asia	58.065	1989.37407
Philippines	1977	46850962	Asia	60.06	2373.204287
Philippines	1982	53456774	Asia	62.082	2603.273765
Philippines	1987	60017788	Asia	64.151	2189.634995
Philippines	1992	67185766	Asia	66.458	2279.324017
Philippines	1997	75012988	Asia	68.564	2536.534925
Philippines	2002	82995088	Asia	70.303	2650.921068
Philippines	2007	91077287	Asia	71.688	3190.481016
Poland	1952	25730551	Europe	61.31	4029.329699
Poland	1957	28235346	Europe	65.77	4734.253019
Poland	1958	28692576	Europe	65.92	4885.491828
Poland	1959	29152334	Europe	65.53	4948.301085
Poland	1960	29589842	Europe	67.86	5137.593634
Poland	1961	29978949	Europe	67.98	5475.677263
Poland	1962	30329617	Europe	67.64	5338.752143
Poland	1963	30662122	Europe	68.57	5597.456046
Poland	1964	30975520	Europe	68.8	5788.405243
Poland	1965	31262358	Europe	69.5	6052.025449
Poland	1966	31532016	Europe	69.91	6378.941971
Poland	1967	31785378	Europe	69.61	6557.152776
Poland	1968	32034813	Europe	70.25	6900.037897
Poland	1969	32280848	Europe	69.74	6778.281725
Poland	1970	32526000	Europe	69.87	7076.38633
Poland	1971	32777810	Europe	69.67	7522.538545
Poland	1972	33039545	Europe	70.85	8006.506993
Poland	1973	33331131	Europe	70.85	8533.519956
Poland	1974	33642890	Europe	71.36	8950.744008
Poland	1975	33969240	Europe	70.77	9281.984283
Poland	1976	34299428	Europe	70.77	9421.87973
Poland	1977	34621254	Europe	70.67	9508.141454
Poland	1978	34929072	Europe	70.6	9766.194029
Poland	1979	35256645	Europe	70.93	9496.484204
Poland	1980	35578016	Europe	70.28	9173.321647
Poland	1981	35901961	Europe	71.26	8606.550203
Poland	1982	36227381	Europe	71.32	8451.531004
Poland	1983	36571418	Europe	71.16	8786.113972
Poland	1984	36904134	Europe	70.9	9030.450647
Poland	1985	37225792	Europe	70.64	9046.300125
Poland	1986	37504275	Europe	70.93	9263.851026
Poland	1987	37740710	Europe	70.98	9082.351172
Poland	1988	37866840	Europe	71.35	9252.06033
Poland	1989	37970155	Europe	71.1	9083.714502
Poland	1990	38119408	Europe	70.75	8172.110085
Poland	1991	38253222	Europe	70.45	7572.207653
Poland	1992	38370697	Europe	70.99	7738.881247
Poland	1993	38467746	Europe	71.51	8007.930474
Poland	1994	38548296	Europe	71.82	8414.155074
Poland	1995	38600642	Europe	72.05	8986.892389
Poland	1996	38629842	Europe	72.39	9518.902961
Poland	1997	38654957	Europe	72.75	10159.58368
Poland	1998	38668756	Europe	73.13	10716.1256
Poland	1999	38665539	Europe	73.18	11208.80057
Poland	2000	38654164	Europe	73.91	11680.79102
Poland	2001	38643641	Europe	74.33	11825.86665
Poland	2002	38625976	Europe	74.67	12002.23908
Poland	2003	38602853	Europe	74.85	12472.53327
Poland	2004	38580445	Europe	75.02	13146.00686
Poland	2005	38557984	Europe	75.15	13573
Poland	2006	38536869	Europe	75.35	14426.05823
Poland	2007	38518241	Europe	75.563	15389.92468
Portugal	1950	8442750	Europe	58.53	2961.890656
Portugal	1951	8490250	Europe	58.72	3077.244823
Portugal	1952	8526050	Europe	59.82	3068.319867
Portugal	1953	8578950	Europe	61.12	3262.202522
Portugal	1954	8632100	Europe	62.26	3397.693176
Portugal	1955	8692600	Europe	61.43	3513.188054
Portugal	1956	8756000	Europe	61.24	3639.99042
Portugal	1957	8817650	Europe	61.51	3774.571743
Portugal	1958	8888550	Europe	63.81	3793.655171
Portugal	1959	8961550	Europe	62.99	3966.469796
Portugal	1960	9036700	Europe	64.25	4196.145957
Portugal	1961	9031200	Europe	62.87	4428.041583
Portugal	1962	9019800	Europe	64.39	4727.954889
Portugal	1963	9081600	Europe	65.02	4974.495622
Portugal	1964	9122500	Europe	65.24	5278.676878
Portugal	1965	9128850	Europe	66.19	5667.6641
Portugal	1966	9108800	Europe	65.7	5911.266372
Portugal	1967	9103000	Europe	66.6	6361.517993
Portugal	1968	9115050	Europe	66.91	6918.30301
Portugal	1969	9097200	Europe	66.52	7079.032443
Portugal	1970	9044200	Europe	67.17	7769.405655
Portugal	1971	8990450	Europe	66.94	8334.24931
Portugal	1972	8970450	Europe	69.26	9022.247417
Portugal	1973	8975950	Europe	68.66	10026.71305
Portugal	1974	9098300	Europe	69.21	10005.00041
Portugal	1975	9411090	Europe	68.93	9251.915675
Portugal	1976	9621970	Europe	69.16	9673.53026
Portugal	1977	9662600	Europe	70.41	10172.48572
Portugal	1978	9698780	Europe	70.87	10419.96086
Portugal	1979	9724560	Europe	71.68	10978.31049
Portugal	1980	9777800	Europe	71.75	11419.72089
Portugal	1981	9850079	Europe	71.94	11519.39143
Portugal	1982	9859650	Europe	72.77	11753.84291
Portugal	1983	9872243	Europe	72.69	11718.43036
Portugal	1984	9885387	Europe	72.98	11482.98624
Portugal	1985	9897192	Europe	73.26	11791.30369
Portugal	1986	9907411	Europe	73.66	12266.89424
Portugal	1987	9915289	Europe	74.06	13039.30876
Portugal	1988	9920611	Europe	74.07	14008.38139
Portugal	1989	9923147	Europe	74.63	14724.11143
Portugal	1990	9922689	Europe	74.25	15369.31004
Portugal	1991	9919009	Europe	74.19	16046.60894
Portugal	1992	9927680	Europe	74.86	16207.26663
Portugal	1993	9967832	Europe	74.77	15812.16157
Portugal	1994	10027688	Europe	75.76	15869.42749
Portugal	1995	10065543	Europe	75.58	16486.83637
Portugal	1996	10099918	Europe	75.53	17027.44647
Portugal	1997	10156415	Europe	75.97	17641.03156
Portugal	1998	10224828	Europe	76.18	18368.51878
Portugal	1999	10283381	Europe	76.35	18959.83625
Portugal	2000	10335597	Europe	76.83	19609.7337
Portugal	2001	10386753	Europe	77.11	19904.86524
Portugal	2002	10433867	Europe	77.29	19970.90787
Portugal	2003	10479955	Europe	77.48	19727.84414
Portugal	2004	10524145	Europe	78.31	19942.44358
Portugal	2005	10566212	Europe	78.18	20006
Portugal	2006	10605870	Europe	78.92	20149.08282
Portugal	2007	10642836	Europe	78.098	20509.64777
Puerto Rico	1950	2218000	Americas	60.85	2822.052814
Puerto Rico	1952	2227000	Americas	64.28	3081.959785
Puerto Rico	1957	2260000	Americas	68.54	3907.156189
Puerto Rico	1962	2448046	Americas	69.62	5108.34463
Puerto Rico	1967	2648961	Americas	71.1	6929.277714
Puerto Rico	1972	2847132	Americas	72.16	9123.041742
Puerto Rico	1977	3080828	Americas	73.44	9770.524921
Puerto Rico	1982	3279001	Americas	73.75	10330.98915
Puerto Rico	1987	3444468	Americas	74.63	12281.34191
Puerto Rico	1992	3585176	Americas	73.911	14641.58711
Puerto Rico	1997	3759430	Americas	74.917	16999.4333
Puerto Rico	2002	3859606	Americas	77.778	18855.60618
Puerto Rico	2007	3942491	Americas	78.746	19328.70901
Qatar	1972	131794	Asia	62.061	81068.89506
Qatar	1977	188947	Asia	64.956	71615.82982
Qatar	1982	252300	Asia	67.049	57679.6388
Qatar	1987	402134	Asia	68.369	40870.69142
Qatar	1992	529399	Asia	69.937	41781.67545
Qatar	1997	667336	Asia	71.895	52938.65287
Qatar	2002	793341	Asia	74.256	60016.00239
Qatar	2007	907229	Asia	75.588	82010.97804
Reunion	1952	257700	Africa	52.724	2718.885295
Reunion	1957	308700	Africa	55.09	2769.451844
Reunion	1962	358900	Africa	57.666	3173.72334
Reunion	1967	414024	Africa	60.542	4021.175739
Reunion	1972	461633	Africa	64.274	5047.658563
Reunion	1977	492095	Africa	67.064	4319.804067
Reunion	1982	517810	Africa	69.885	5267.219353
Reunion	1987	562035	Africa	71.913	5303.377488
Reunion	1992	622191	Africa	73.615	6101.255823
Reunion	1997	684810	Africa	74.772	6071.941411
Reunion	2002	743981	Africa	75.744	6316.1652
Reunion	2007	798094	Africa	76.442	7670.122558
Romania	1952	16630000	Europe	61.05	3144.613186
Romania	1957	17829327	Europe	64.1	3943.370225
Romania	1962	18680721	Europe	66.8	4734.997586
Romania	1967	19284814	Europe	66.8	6470.866545
Romania	1972	20662648	Europe	69.21	8011.414402
Romania	1977	21658597	Europe	69.46	9356.39724
Romania	1982	22356726	Europe	69.66	9605.314053
Romania	1987	22686371	Europe	69.53	9696.273295
Romania	1992	22797027	Europe	69.36	6598.409903
Romania	1997	22562458	Europe	69.72	7346.547557
Romania	2002	22404337	Europe	71.322	7885.360081
Romania	2007	22276056	Europe	72.476	10808.47561
Russia	1950	101936816	FSU	57.3	3674.952691
Russia	1973	132556176	FSU	69	10737.71735
Russia	1990	147974148	FSU	69.36	12690.1861
Russia	1991	148299817	FSU	69.11	12029.20232
Russia	1992	148401650	FSU	67.98	10277.91045
Russia	1993	148392385	FSU	65.24	9384.318126
Russia	1994	148446239	FSU	63.93	8189.537608
Russia	1995	148495015	FSU	64.62	7851.186848
Russia	1996	148318876	FSU	65.89	7577.532295
Russia	1997	148077459	FSU	66.79	7696.144677
Russia	1998	147826912	FSU	67.13	7300.601624
Russia	1999	147369604	FSU	65.99	7791.944796
Russia	2000	146731774	FSU	65.37	8608.397258
Russia	2001	146018987	FSU	65.29	9091.590235
Russia	2002	145266326	FSU	65.01	9568.214741
Russia	2003	144586191	FSU	64.92	10314.98906
Russia	2004	143974059	FSU	65.3	11104.68226
Russia	2005	143420309	FSU	65.33	11861
Russia	2006	142893540	FSU	66.62	12720.83269
Russia	2007	142369485	FSU	65.475	13820.71137
Rwanda	1952	2534927	Africa	40	493.3238752
Rwanda	1957	2822082	Africa	41.5	540.2893983
Rwanda	1962	3051242	Africa	43	597.4730727
Rwanda	1967	3451079	Africa	44.1	510.9637142
Rwanda	1972	3992121	Africa	44.6	590.5806638
Rwanda	1977	4657072	Africa	45	670.0806011
Rwanda	1982	5507565	Africa	46.218	881.5706467
Rwanda	1987	6349365	Africa	44.02	847.991217
Rwanda	1992	7290203	Africa	23.599	737.0685949
Rwanda	1997	7212583	Africa	36.087	589.9445051
Rwanda	2002	7852401	Africa	43.413	785.6537648
Rwanda	2007	8860588	Africa	46.242	863.0884639
Samoa	1977	152748	Oceania	58.658	3311.515919
Samoa	1982	158084	Oceania	61.167	3301.912004
Samoa	1987	166575	Oceania	63.659	3642.570512
Samoa	1992	174011	Oceania	65.978	3354.370018
Samoa	1997	180418	Oceania	68.381	3734.023494
Samoa	2002	178631	Oceania	70.033	4435.874667
Samoa	2007	176615	Oceania	71.454	5143.615471
Sao Tome and Principe	1952	60011	Africa	46.471	879.5835855
Sao Tome and Principe	1957	61325	Africa	48.945	860.7369026
Sao Tome and Principe	1962	65345	Africa	51.893	1071.551119
Sao Tome and Principe	1967	70787	Africa	54.425	1384.840593
Sao Tome and Principe	1972	76595	Africa	56.48	1532.985254
Sao Tome and Principe	1977	86796	Africa	58.55	1737.561657
Sao Tome and Principe	1982	98593	Africa	60.351	1890.218117
Sao Tome and Principe	1987	110812	Africa	61.728	1516.525457
Sao Tome and Principe	1992	125911	Africa	62.742	1428.777814
Sao Tome and Principe	1997	145608	Africa	63.306	1339.076036
Sao Tome and Principe	2002	170372	Africa	64.337	1353.09239
Sao Tome and Principe	2007	199579	Africa	65.528	1598.435089
Saudi Arabia	1952	4005677	Asia	39.875	6459.554823
Saudi Arabia	1957	4419650	Asia	42.868	8157.591248
Saudi Arabia	1962	4943029	Asia	45.914	11626.41975
Saudi Arabia	1967	5618198	Asia	49.901	16903.04886
Saudi Arabia	1972	6472756	Asia	53.886	24837.42865
Saudi Arabia	1977	8128505	Asia	58.69	34167.7626
Saudi Arabia	1982	11254672	Asia	63.012	33693.17525
Saudi Arabia	1987	14619745	Asia	66.295	21198.26136
Saudi Arabia	1992	16945857	Asia	68.768	24841.61777
Saudi Arabia	1997	21229759	Asia	70.533	20586.69019
Saudi Arabia	2002	24501530	Asia	71.626	19014.54118
Saudi Arabia	2007	27601038	Asia	72.777	21654.83194
Senegal	1952	2755589	Africa	37.278	1450.356983
Senegal	1957	3054547	Africa	39.329	1567.653006
Senegal	1962	3430243	Africa	41.454	1654.988723
Senegal	1967	3965841	Africa	43.563	1612.404632
Senegal	1972	4588696	Africa	45.815	1597.712056
Senegal	1977	5260855	Africa	48.879	1561.769116
Senegal	1982	6147783	Africa	52.379	1518.479984
Senegal	1987	7171347	Africa	55.769	1441.72072
Senegal	1992	8307920	Africa	58.196	1367.899369
Senegal	1997	9535314	Africa	60.187	1392.368347
Senegal	2002	10870037	Africa	61.6	1519.635262
Senegal	2007	12267493	Africa	63.062	1712.472136
Serbia	1952	6860147	Europe	57.996	3581.459448
Serbia	1957	7271135	Europe	61.685	4981.090891
Serbia	1962	7616060	Europe	64.531	6289.629157
Serbia	1967	7971222	Europe	66.914	7991.707066
Serbia	1972	8313288	Europe	68.7	10522.06749
Serbia	1977	8686367	Europe	70.3	12980.66956
Serbia	1982	9032824	Europe	70.162	15181.0927
Serbia	1987	9230783	Europe	71.218	15870.87851
Serbia	1992	9826397	Europe	71.659	9325.068238
Serbia	1997	10336594	Europe	72.232	7914.320304
Serbia	2002	10111559	Europe	73.213	7236.075251
Serbia	2007	10150265	Europe	74.002	9786.534714
Sierra Leone	1952	2143249	Africa	30.331	879.7877358
Sierra Leone	1957	2295678	Africa	31.57	1004.484437
Sierra Leone	1962	2467895	Africa	32.767	1116.639877
Sierra Leone	1967	2662190	Africa	34.113	1206.043465
Sierra Leone	1972	2879013	Africa	35.4	1353.759762
Sierra Leone	1977	3140897	Africa	36.788	1348.285159
Sierra Leone	1982	3464522	Africa	38.445	1465.010784
Sierra Leone	1987	3868905	Africa	40.006	1294.447788
Sierra Leone	1992	4260884	Africa	38.333	1068.696278
Sierra Leone	1997	4578212	Africa	39.897	574.6481576
Sierra Leone	2002	5359092	Africa	41.012	699.489713
Sierra Leone	2007	6144562	Africa	42.568	862.5407561
Singapore	1952	1127000	Asia	60.396	2315.138227
Singapore	1957	1445929	Asia	63.179	2843.104409
Singapore	1962	1750200	Asia	65.798	3674.735572
Singapore	1967	1977600	Asia	67.946	4977.41854
Singapore	1972	2152400	Asia	69.521	8597.756202
Singapore	1977	2325300	Asia	70.795	11210.08948
Singapore	1982	2651869	Asia	71.76	15169.16112
Singapore	1987	2794552	Asia	73.56	18861.53081
Singapore	1992	3235865	Asia	75.788	24769.8912
Singapore	1997	3802309	Asia	77.158	33519.4766
Singapore	2002	4197776	Asia	78.77	36023.1054
Singapore	2007	4553009	Asia	79.972	47143.17964
Slovak Republic	1950	3463446	Europe	60.89	4937.839017
Slovak Republic	1951	3508698	Europe	61.31	4970.411872
Slovak Republic	1952	3558137	Europe	64.36	5074.659104
Slovak Republic	1953	3598761	Europe	65.66	4999.307811
Slovak Republic	1954	3661437	Europe	66.71	5150.732006
Slovak Republic	1955	3726601	Europe	67.84	5532.033914
Slovak Republic	1956	3787111	Europe	68.37	5797.496197
Slovak Republic	1957	3844277	Europe	67.45	6093.26298
Slovak Republic	1958	3899751	Europe	69.35	6502.623726
Slovak Republic	1959	3946039	Europe	69.03	6742.238031
Slovak Republic	1960	3994270	Europe	70.35	7205.561032
Slovak Republic	1961	4191642	Europe	70.79	7424.430114
Slovak Republic	1962	4237384	Europe	70.33	7481.107598
Slovak Republic	1963	4281858	Europe	70.71	7292.141169
Slovak Republic	1964	4326174	Europe	71.09	7578.137275
Slovak Republic	1965	4369939	Europe	70.3	7804.175584
Slovak Republic	1966	4408988	Europe	70.44	8097.451214
Slovak Republic	1967	4442238	Europe	70.98	8412.902397
Slovak Republic	1968	4471590	Europe	70.5	8777.18413
Slovak Republic	1969	4477625	Europe	69.81	8962.512606
Slovak Republic	1970	4523873	Europe	69.74	9121.124006
Slovak Republic	1971	4556627	Europe	69.88	9391.969294
Slovak Republic	1972	4593433	Europe	70.35	9674.167626
Slovak Republic	1973	4637193	Europe	70.05	9932.092651
Slovak Republic	1974	4682100	Europe	70.21	10216.41636
Slovak Republic	1975	4729718	Europe	70.33	10437.15553
Slovak Republic	1976	4778540	Europe	70.5	10524.37101
Slovak Republic	1977	4827803	Europe	70.45	10922.66404
Slovak Republic	1978	4876017	Europe	70.46	10983.18709
Slovak Republic	1979	4922558	Europe	70.79	11008.5129
Slovak Republic	1980	4965958	Europe	70.44	11259.06765
Slovak Republic	1981	5013692	Europe	70.68	11160.96629
Slovak Republic	1982	5048043	Europe	70.8	11348.54585
Slovak Republic	1983	5081376	Europe	70.49	11492.07554
Slovak Republic	1984	5114080	Europe	70.73	11735.03758
Slovak Republic	1985	5144632	Europe	70.74	11802.3231
Slovak Republic	1986	5172084	Europe	70.91	11999.8954
Slovak Republic	1987	5199318	Europe	71.08	12037.26758
Slovak Republic	1988	5223222	Europe	71.16	12284.15683
Slovak Republic	1989	5244662	Europe	70.95	12367.43654
Slovak Republic	1990	5262616	Europe	70.83	12007.54734
Slovak Republic	1991	5281610	Europe	70.9	10215.84381
Slovak Republic	1992	5302888	Europe	71.38	9498.467723
Slovak Republic	1993	5323577	Europe	71.9	9636.518229
Slovak Republic	1994	5345264	Europe	72.36	10195.81195
Slovak Republic	1995	5361594	Europe	72.29	10759.83561
Slovak Republic	1996	5373190	Europe	72.78	11482.62754
Slovak Republic	1997	5383010	Europe	72.71	12126.23065
Slovak Republic	1998	5390236	Europe	72.61	12564.3447
Slovak Republic	1999	5395739	Europe	72.98	12600.77218
Slovak Republic	2000	5400320	Europe	73.18	12689.75974
Slovak Republic	2001	5404681	Europe	73.61	13098.91143
Slovak Republic	2002	5410052	Europe	73.8	13638.77837
