country	year	gdpPercap
Benin	1983	1187.136071
Benin	1984	1243.820057
Benin	1985	1297.164289
Benin	1986	1285.076926
Benin	1987	1225.85601
Benin	1988	1222.901415
Benin	1989	1158.335439
Benin	1990	1165.469339
Benin	1991	1181.649596
Benin	1992	1191.207681
Benin	1993	1177.913844
Benin	1994	1168.530364
Benin	1995	1176.666594
Benin	1996	1202.154611
Benin	1997	1232.975292
Benin	1998	1251.877993
Benin	1999	1272.796464
Benin	2000	1307.568232
Benin	2001	1333.301105
Benin	2002	1372.877931
Benin	2003	1386.048537
Benin	2004	1389.130095
Benin	2005	1390
Benin	2006	1402.160085
Benin	2007	1441.284873
Bermuda	1950	15223.63357
Bermuda	1960	26177.3742
Bermuda	1961	26739.57962
Bermuda	1962	27275.24314
Bermuda	1963	26931.24099
Bermuda	1964	29189.2796
Bermuda	1965	29846.80828
Bermuda	1966	33531.53243
Bermuda	1967	37252.41713
Bermuda	1968	37319.00537
Bermuda	1969	37886.60383
Bermuda	1970	39545.78763
Bermuda	1971	40491.02566
Bermuda	1972	40824.24744
Bermuda	1973	41017.63913
Bermuda	1974	41010.23057
Bermuda	1975	42201.75028
Bermuda	1976	44362.7999
Bermuda	1977	44711.40725
Bermuda	1978	45419.69529
Bermuda	1979	48756.72049
Bermuda	1980	49679.279
Bermuda	1981	46674.63455
Bermuda	1982	47347.31514
Bermuda	1983	47289.58761
Bermuda	1984	45646.52246
Bermuda	1985	48382.73694
Bermuda	1986	49848.16737
Bermuda	1987	51512.55301
Bermuda	1988	51378.54873
Bermuda	1989	51041.6401
Bermuda	1990	48924.63621
Bermuda	1991	49397.56153
Bermuda	1992	47092.25074
Bermuda	1993	49050.97922
Bermuda	1994	49090.00502
Bermuda	1995	52258.19582
Bermuda	1996	53518.08162
Bermuda	1997	55325.30907
Bermuda	1998	56945.19182
Bermuda	1999	58649.86657
Bermuda	2000	60167.71419
Bermuda	2001	59936.03656
Bermuda	2002	63470.49221
Bermuda	2003	65055.85947
Bermuda	2004	67086.16599
Bermuda	2005	69916.78759
Bermuda	2006	72113.82538
Bermuda	2007	74909.8295
Bhutan	1950	683.4985252
Bhutan	1970	835.9147218
Bhutan	1971	828.2822104
Bhutan	1972	807.6225858
Bhutan	1973	789.3196803
Bhutan	1974	799.5428169
Bhutan	1975	745.3173941
Bhutan	1976	783.5329874
Bhutan	1977	816.3101525
Bhutan	1978	845.4580508
Bhutan	1979	858.0885807
Bhutan	1980	874.5708192
Bhutan	1981	948.7050254
Bhutan	1982	946.8129965
Bhutan	1983	999.6777239
Bhutan	1984	1035.600455
Bhutan	1985	1064.845648
Bhutan	1986	1177.587335
Bhutan	1987	1494.290085
Bhutan	1988	1535.466649
Bhutan	1989	1615.412426
Bhutan	1990	1782.040547
Bhutan	1991	1804.665742
Bhutan	1992	1904.17945
Bhutan	1993	1989.169106
Bhutan	1994	2149.474031
Bhutan	1995	2317.074655
Bhutan	1996	2456.121805
Bhutan	1997	2561.507659
Bhutan	1998	2656.048681
Bhutan	1999	2790.208071
Bhutan	2000	2922.114178
Bhutan	2001	3045.894928
Bhutan	2002	3256.019293
Bhutan	2003	3406.363984
Bhutan	2004	3545.990393
Bhutan	2005	3694
Bhutan	2006	3935.157818
Bhutan	2007	4744.640019
Bolivia	1950	2530.595066
Bolivia	1951	2653.570812
Bolivia	1952	2677.326347
Bolivia	1953	2373.251302
Bolivia	1954	2371.672884
Bolivia	1955	2443.66208
Bolivia	1956	2249.186091
Bolivia	1957	2127.686326
Bolivia	1958	2130.501199
Bolivia	1959	2076.816142
Bolivia	1960	2117.78193
Bolivia	1961	2113.493091
Bolivia	1962	2180.972546
Bolivia	1963	2268.273809
Bolivia	1964	2323.02389
Bolivia	1965	2380.764374
Bolivia	1966	2493.241562
Bolivia	1967	2586.886053
Bolivia	1968	2740.717287
Bolivia	1969	2794.619722
Bolivia	1970	2869.460317
Bolivia	1971	2906.438176
Bolivia	1972	2980.331339
Bolivia	1973	3107.443984
Bolivia	1974	3188.22308
Bolivia	1975	3317.129458
Bolivia	1976	3489.99871
Bolivia	1977	3548.097832
Bolivia	1978	3578.969496
Bolivia	1979	3496.019227
Bolivia	1980	3391.071097
Bolivia	1981	3358.188874
Bolivia	1982	3156.510452
Bolivia	1983	2965.560647
Bolivia	1984	2945.479366
Bolivia	1985	2875.315384
Bolivia	1986	2734.535576
Bolivia	1987	2753.69149
Bolivia	1988	2800.943227
Bolivia	1989	2819.344313
Bolivia	1990	2897.283685
Bolivia	1991	2982.232586
Bolivia	1992	2961.699694
Bolivia	1993	3015.143491
Bolivia	1994	3089.450267
Bolivia	1995	3164.515741
Bolivia	1996	3234.027895
Bolivia	1997	3326.143191
Bolivia	1998	3429.734777
Bolivia	1999	3377.570566
Bolivia	2000	3394.708067
Bolivia	2001	3390.155743
Bolivia	2002	3413.26269
Bolivia	2003	3450.756099
Bolivia	2004	3528.672608
Bolivia	2005	3618
Bolivia	2006	3721.966105
Bolivia	2007	3822.137084
Bosnia and Herzegovina	1950	1042.495709
Bosnia and Herzegovina	1951	1069.497135
Bosnia and Herzegovina	1952	973.5331948
Bosnia and Herzegovina	1953	1104.173675
Bosnia and Herzegovina	1954	1150.693245
Bosnia and Herzegovina	1955	1208.077333
Bosnia and Herzegovina	1956	1170.757903
Bosnia and Herzegovina	1957	1353.989176
Bosnia and Herzegovina	1958	1398.03242
Bosnia and Herzegovina	1959	1555.187741
Bosnia and Herzegovina	1960	1638.058291
Bosnia and Herzegovina	1961	1694.856091
Bosnia and Herzegovina	1962	1709.683679
Bosnia and Herzegovina	1963	1869.419506
Bosnia and Herzegovina	1964	2029.362919
Bosnia and Herzegovina	1965	2063.898566
Bosnia and Herzegovina	1966	2154.285064
Bosnia and Herzegovina	1967	2172.352423
Bosnia and Herzegovina	1968	2199.574574
Bosnia and Herzegovina	1969	2426.350377
Bosnia and Herzegovina	1970	2523.607029
Bosnia and Herzegovina	1971	2790.002474
Bosnia and Herzegovina	1972	2860.16975
Bosnia and Herzegovina	1973	2930.942731
Bosnia and Herzegovina	1974	3279.664466
Bosnia and Herzegovina	1975	3250.83357
Bosnia and Herzegovina	1976	3319.882993
Bosnia and Herzegovina	1977	3528.481305
Bosnia and Herzegovina	1978	3690.93531
Bosnia and Herzegovina	1979	3910.970862
Bosnia and Herzegovina	1980	4075.453464
Bosnia and Herzegovina	1981	4123.102373
Bosnia and Herzegovina	1982	4126.613157
Bosnia and Herzegovina	1983	4138.771462
Bosnia and Herzegovina	1984	4220.394541
Bosnia and Herzegovina	1985	4232.238156
Bosnia and Herzegovina	1986	4383.550954
Bosnia and Herzegovina	1987	4314.114757
Bosnia and Herzegovina	1988	4234.672274
Bosnia and Herzegovina	1989	4162.738709
Bosnia and Herzegovina	1990	3844.612477
Bosnia and Herzegovina	1991	3378.378175
Bosnia and Herzegovina	1992	2546.781445
Bosnia and Herzegovina	1993	1895.660705
Bosnia and Herzegovina	1994	2034.369933
Bosnia and Herzegovina	1995	2200.621682
Bosnia and Herzegovina	1996	3487.833969
Bosnia and Herzegovina	1997	4766.355904
Bosnia and Herzegovina	1998	5251.018916
Bosnia and Herzegovina	1999	5544.95269
Bosnia and Herzegovina	2000	5733.14818
Bosnia and Herzegovina	2001	5880.628609
Bosnia and Herzegovina	2002	6018.975239
Bosnia and Herzegovina	2003	6097.742451
Bosnia and Herzegovina	2004	6317.272545
Bosnia and Herzegovina	2005	6506
Bosnia and Herzegovina	2006	6961.917203
Bosnia and Herzegovina	2007	7446.298803
Botswana	1950	825.2511804
Botswana	1951	840.9433395
Botswana	1952	851.2411407
Botswana	1953	865.8613802
Botswana	1954	880.4968514
Botswana	1955	893.5819781
Botswana	1956	905.9083337
Botswana	1957	918.2325349
Botswana	1958	929.0465711
Botswana	1959	944.1369248
Botswana	1960	953.2611538
Botswana	1961	971.4406772
Botswana	1962	983.6539764
Botswana	1963	999.6924486
Botswana	1964	1018.748809
Botswana	1965	1034.373864
Botswana	1966	1119.013121
Botswana	1967	1214.709294
Botswana	1968	1319.177585
Botswana	1969	1424.213956
Botswana	1970	1532.709932
Botswana	1971	1769.339168
Botswana	1972	2263.611114
Botswana	1973	2658.429173
Botswana	1974	3077.333469
Botswana	1975	2897.181077
Botswana	1976	3271.321707
Botswana	1977	3214.857818
Botswana	1978	3640.342371
Botswana	1979	3818.399226
Botswana	1980	4178.480351
Botswana	1981	4399.132026
Botswana	1982	4551.14215
Botswana	1983	5079.532593
Botswana	1984	5450.436827
Botswana	1985	5656.04291
Botswana	1986	5889.640899
Botswana	1987	6205.88385
Botswana	1988	6959.659458
Botswana	1989	7619.617293
Botswana	1990	7829.231189
Botswana	1991	7964.576655
Botswana	1992	7954.111645
Botswana	1993	7860.649862
Botswana	1994	7898.045953
Botswana	1995	8030.476314
Botswana	1996	8281.917735
Botswana	1997	8647.142313
Botswana	1998	8990.984704
Botswana	1999	9416.670376
Botswana	2000	10107.98689
Botswana	2001	10543.61389
Botswana	2002	11003.60508
Botswana	2003	11391.08654
Botswana	2004	11722.58643
Botswana	2005	12057
Botswana	2006	11989.01502
Botswana	2007	12569.85177
Brazil	1950	1979.813903
Brazil	1951	2020.233239
Brazil	1952	2108.944355
Brazil	1953	2145.843347
Brazil	1954	2249.203114
Brazil	1955	2379.477029
Brazil	1956	2376.501261
Brazil	1957	2487.365989
Brazil	1958	2680.429605
Brazil	1959	2861.74975
Brazil	1960	3044.128443
Brazil	1961	3214.185954
Brazil	1962	3336.585802
Brazil	1963	3260.245091
Brazil	1964	3277.005382
Brazil	1965	3261.050722
Brazil	1966	3385.404102
Brazil	1967	3429.864357
Brazil	1968	3666.978272
Brazil	1969	3909.480446
Brazil	1970	4184.068238
Brazil	1971	4554.847155
Brazil	1972	4985.711467
Brazil	1973	5558.500196
Brazil	1974	5873.833478
Brazil	1975	6031.570088
Brazil	1976	6500.649899
Brazil	1977	6660.118654
Brazil	1978	6825.893763
Brazil	1979	7117.958545
Brazil	1980	7623.184159
Brazil	1981	7128.813147
Brazil	1982	7030.835878
Brazil	1983	6672.28053
Brazil	1984	6890.253502
Brazil	1985	7286.961847
Brazil	1986	7685.059288
Brazil	1987	7807.095818
Brazil	1988	7657.323839
Brazil	1989	7763.037527
Brazil	1990	7136.93246
Brazil	1991	7097.834885
Brazil	1992	6950.283021
Brazil	1993	7188.190188
Brazil	1994	7503.673809
Brazil	1995	7713.353209
Brazil	1996	7810.201008
Brazil	1997	7957.980824
Brazil	1998	7860.552246
Brazil	1999	7818.961728
Brazil	2000	8056.060915
Brazil	2001	8022.523305
Brazil	2002	8131.212843
Brazil	2003	8110.411789
Brazil	2004	8461.498669
Brazil	2005	8596
Brazil	2006	8796.599912
Brazil	2007	9065.800825
British Virgin Islands	1970	3299.708927
British Virgin Islands	1971	2922.080565
British Virgin Islands	1972	2878.504978
British Virgin Islands	1973	2997.166613
British Virgin Islands	1974	3252.553116
British Virgin Islands	1975	3368.295728
British Virgin Islands	1976	3334.673839
British Virgin Islands	1977	3379.374654
British Virgin Islands	1978	3615.164499
British Virgin Islands	1979	3988.351455
British Virgin Islands	1980	4459.846636
British Virgin Islands	1981	4364.099373
British Virgin Islands	1982	4311.088825
British Virgin Islands	1983	4384.828738
British Virgin Islands	1984	4433.485414
British Virgin Islands	1985	4298.0425
British Virgin Islands	1986	4261.59386
British Virgin Islands	1987	4664.279877
British Virgin Islands	1988	4961.388411
British Virgin Islands	1989	5174.696631
British Virgin Islands	1990	6846.425734
British Virgin Islands	1991	9052.625568
British Virgin Islands	1992	12075.36159
British Virgin Islands	1993	16383.93112
British Virgin Islands	1994	21426.42553
British Virgin Islands	1995	28301.32853
British Virgin Islands	1996	30787.01319
British Virgin Islands	1997	33270.34413
British Virgin Islands	1998	35909.22071
British Virgin Islands	1999	38533.18645
British Virgin Islands	2000	42980.91475
British Virgin Islands	2001	43879.07765
British Virgin Islands	2002	41721.85729
British Virgin Islands	2003	38214.13847
British Virgin Islands	2004	41705.24292
British Virgin Islands	2005	44961.21533
British Virgin Islands	2006	48348.8799
British Virgin Islands	2007	52319.31307
Brunei	1950	35554.3601
Brunei	1970	48558.10599
Brunei	1971	51244.66328
Brunei	1972	54117.15906
Brunei	1973	56943.89817
Brunei	1974	61078.94224
Brunei	1975	58861.77962
Brunei	1976	67973.72298
Brunei	1977	72555.22854
Brunei	1978	74695.42685
Brunei	1979	88381.1105
Brunei	1980	79534.56778
Brunei	1981	61817.06063
Brunei	1982	62407.21057
Brunei	1983	60976.16472
Brunei	1984	59654.84636
Brunei	1985	57144.3082
Brunei	1986	54048.44067
Brunei	1987	53585.90355
Brunei	1988	52649.80228
Brunei	1989	50628.31425
Brunei	1990	50563.57119
Brunei	1991	51141.00665
Brunei	1992	49174.40543
Brunei	1993	48067.97314
Brunei	1994	47618.09509
Brunei	1995	47786.78109
Brunei	1996	48234.28343
Brunei	1997	48967.3126
Brunei	1998	47521.2031
Brunei	1999	47811.17549
Brunei	2000	48020.35457
Brunei	2001	48192.756
Brunei	2002	48906.34894
Brunei	2003	49184.09494
Brunei	2004	48333.67041
Brunei	2005	47465
Brunei	2006	48843.5021
Brunei	2007	48014.58767
Bulgaria	1950	2131.563149
Bulgaria	1951	2567.424534
Bulgaria	1952	2444.286648
Bulgaria	1953	2691.935068
Bulgaria	1954	2613.983108
Bulgaria	1955	2772.894304
Bulgaria	1956	2747.377929
Bulgaria	1957	3008.670727
Bulgaria	1958	3238.108918
Bulgaria	1959	3464.569652
Bulgaria	1960	3759.16551
Bulgaria	1961	3966.093248
Bulgaria	1962	4254.337839
Bulgaria	1963	4412.810322
Bulgaria	1964	4721.863908
Bulgaria	1965	4970.48803
Bulgaria	1966	5325.953431
Bulgaria	1967	5577.0028
Bulgaria	1968	5639.346751
Bulgaria	1969	5868.78268
Bulgaria	1970	6162.468503
Bulgaria	1971	6328.504247
Bulgaria	1972	6597.494398
Bulgaria	1973	6822.385269
Bulgaria	1974	6989.571515
Bulgaria	1975	7527.863173
Bulgaria	1976	7722.871137
Bulgaria	1977	7612.240438
Bulgaria	1978	7771.118048
Bulgaria	1979	8062.600739
Bulgaria	1980	7802.845798
Bulgaria	1981	7987.015204
Bulgaria	1982	8224.191647
Bulgaria	1983	8052.372566
Bulgaria	1984	8301.979654
Bulgaria	1985	8037.950013
Bulgaria	1986	8236.461605
Bulgaria	1987	8239.854824
Bulgaria	1988	8179.010541
Bulgaria	1989	8025.266041
Bulgaria	1990	7225.877958
Bulgaria	1991	6710.698795
Bulgaria	1992	6302.623438
Bulgaria	1993	6367.39497
Bulgaria	1994	6550.710885
Bulgaria	1995	6820.307624
Bulgaria	1996	6250.966075
Bulgaria	1997	5970.38876
Bulgaria	1998	6282.641215
Bulgaria	1999	6491.099672
Bulgaria	2000	6907.013722
Bulgaria	2001	7264.607226
Bulgaria	2002	7696.777725
Bulgaria	2003	8105.388755
Bulgaria	2004	8721.228028
Bulgaria	2005	9353
Bulgaria	2006	9990.069893
Bulgaria	2007	10680.79282
Burkina Faso	1950	515.7078544
Burkina Faso	1951	529.6573811
Burkina Faso	1952	543.2552413
Burkina Faso	1953	557.006778
Burkina Faso	1954	571.3961712
Burkina Faso	1955	586.3981756
Burkina Faso	1956	601.987882
Burkina Faso	1957	617.1834648
Burkina Faso	1958	633.8863491
Burkina Faso	1959	649.6994714
Burkina Faso	1960	661.8616423
Burkina Faso	1961	684.7957865
Burkina Faso	1962	722.5120206
Burkina Faso	1963	708.5751968
Burkina Faso	1964	719.565222
Burkina Faso	1965	740.9826899
Burkina Faso	1966	737.8321956
Burkina Faso	1967	794.8265597
Burkina Faso	1968	810.7609805
Burkina Faso	1969	817.4292907
Burkina Faso	1970	809.7494639
Burkina Faso	1971	831.900334
Burkina Faso	1972	854.7359763
Burkina Faso	1973	798.6326432
Burkina Faso	1974	772.2845732
Burkina Faso	1975	727.9462455
Burkina Faso	1976	709.3910427
Burkina Faso	1977	743.3870368
Burkina Faso	1978	811.5737963
Burkina Faso	1979	800.891764
Burkina Faso	1980	794.7620261
Burkina Faso	1981	809.7494065
Burkina Faso	1982	807.1985855
Burkina Faso	1983	778.0529268
Burkina Faso	1984	770.5251975
Burkina Faso	1985	848.7996932
Burkina Faso	1986	955.3974005
Burkina Faso	1987	912.0631417
Burkina Faso	1988	957.8685639
Burkina Faso	1989	917.4080934
Burkina Faso	1990	880.1735852
Burkina Faso	1991	938.0907503
Burkina Faso	1992	931.7527731
Burkina Faso	1993	895.9077787
Burkina Faso	1994	878.9688019
Burkina Faso	1995	889.9068912
Burkina Faso	1996	929.2065239
Burkina Faso	1997	946.2949618
Burkina Faso	1998	978.6005143
Burkina Faso	1999	1009.58785
Burkina Faso	2000	1001.477269
Burkina Faso	2001	1029.971725
Burkina Faso	2002	1037.645221
Burkina Faso	2003	1080.533043
Burkina Faso	2004	1096.853521
Burkina Faso	2005	1140
Burkina Faso	2006	1173.940238
Burkina Faso	2007	1217.032994
Burundi	1950	322.2297169
Burundi	1951	334.7645231
Burundi	1952	339.2964587
Burundi	1953	346.9312241
Burundi	1954	359.6072868
Burundi	1955	364.6437504
Burundi	1956	372.0046252
Burundi	1957	379.5646281
Burundi	1958	383.3776927
Burundi	1959	398.3046608
Burundi	1960	396.9416121
Burundi	1961	333.2702748
Burundi	1962	355.2032273
Burundi	1963	364.1315352
Burundi	1964	376.0991915
Burundi	1965	380.0788042
Burundi	1966	387.4684
Burundi	1967	412.9775136
Burundi	1968	400.0258938
Burundi	1969	388.1019804
Burundi	1970	483.3198441
Burundi	1971	510.5063363
Burundi	1972	464.0995039
Burundi	1973	496.1096636
Burundi	1974	484.51101
Burundi	1975	478.5524096
Burundi	1976	506.2200815
Burundi	1977	556.1032651
Burundi	1978	536.5763699
Burundi	1979	522.0173403
Burundi	1980	539.8528105
Burundi	1981	574.4812294
Burundi	1982	559.603231
Burundi	1983	563.298914
Burundi	1984	549.6901947
Burundi	1985	600.8763405
Burundi	1986	611.8882392
Burundi	1987	621.8188189
Burundi	1988	628.5897867
Burundi	1989	623.2714096
Burundi	1990	630.441517
Burundi	1991	646.5130124
Burundi	1992	631.6998778
Burundi	1993	613.0363666
Burundi	1994	585.1833234
Burundi	1995	507.1987743
Burundi	1996	462.8469625
Burundi	1997	463.1151478
Burundi	1998	473.6989113
Burundi	1999	455.4120959
Burundi	2000	443.7647396
Burundi	2001	440.5123893
Burundi	2002	446.4035126
Burundi	2003	427.1406382
Burundi	2004	431.7574083
Burundi	2005	420.0804745
Burundi	2006	424.5724535
Burundi	2007	430.0706916
Cambodia	1950	352.0250734
Cambodia	1951	355.2124509
Cambodia	1952	368.4692856
Cambodia	1953	363.2682522
Cambodia	1954	395.7529875
Cambodia	1955	378.1509362
Cambodia	1956	417.4705973
Cambodia	1957	434.0383364
Cambodia	1958	443.979754
Cambodia	1959	474.5859159
Cambodia	1960	489.7309238
Cambodia	1961	472.1955576
Cambodia	1962	496.9136476
Cambodia	1963	519.8138518
Cambodia	1964	492.1909301
Cambodia	1965	502.0202275
Cambodia	1966	511.0505235
Cambodia	1967	523.4323142
Cambodia	1968	533.1696574
Cambodia	1969	527.465753
Cambodia	1970	472.6200887
Cambodia	1971	449.4749441
Cambodia	1972	421.6240257
Cambodia	1973	567.9272426
Cambodia	1974	480.6821758
Cambodia	1975	423.4051022
Cambodia	1976	470.1768683
Cambodia	1977	524.9721832
Cambodia	1978	593.4547838
Cambodia	1979	608.2392751
Cambodia	1980	606.5950009
Cambodia	1981	597.3797075
Cambodia	1982	624.4754784
Cambodia	1983	648.6394848
Cambodia	1984	677.8562439
Cambodia	1985	706.8814273
Cambodia	1986	724.2140049
Cambodia	1987	683.8955732
Cambodia	1988	675.3845077
Cambodia	1989	666.8180295
Cambodia	1990	642.9024504
Cambodia	1991	666.8175693
Cambodia	1992	682.3031755
Cambodia	1993	677.2977979
Cambodia	1994	680.5713934
Cambodia	1995	708.1913737
Cambodia	1996	730.4239584
Cambodia	1997	734.28517
Cambodia	1998	729.5124166
Cambodia	1999	793.3351151
Cambodia	2000	833.3606682
Cambodia	2001	864.9718015
Cambodia	2002	896.2260153
Cambodia	2003	926.1136927
Cambodia	2004	1305.441358
Cambodia	2005	1453
Cambodia	2006	1582.161563
Cambodia	2007	1713.778686
Cameroon	1950	1117.965667
Cameroon	1951	1145.387048
Cameroon	1952	1172.667655
Cameroon	1953	1199.75541
Cameroon	1954	1227.648893
Cameroon	1955	1256.241307
Cameroon	1956	1284.38948
Cameroon	1957	1313.048099
Cameroon	1958	1342.09351
Cameroon	1959	1370.438494
Cameroon	1960	1386.313224
Cameroon	1961	1380.621347
Cameroon	1962	1399.607441
Cameroon	1963	1427.155657
Cameroon	1964	1452.690342
Cameroon	1965	1455.607964
Cameroon	1966	1495.909892
Cameroon	1967	1508.453148
Cameroon	1968	1575.871751
Cameroon	1969	1620.996093
Cameroon	1970	1635.982295
Cameroon	1971	1649.528841
Cameroon	1972	1684.146528
Cameroon	1973	1671.327347
Cameroon	1974	1706.30053
Cameroon	1975	1752.243406
Cameroon	1976	1739.50074
Cameroon	1977	1783.432873
Cameroon	1978	1824.310312
Cameroon	1979	1867.893121
Cameroon	1980	1989.193027
Cameroon	1981	2256.632891
Cameroon	1982	2367.983282
Cameroon	1983	2461.924564
Cameroon	1984	2575.349465
Cameroon	1985	2719.241033
Cameroon	1986	2824.449523
Cameroon	1987	2602.664206
Cameroon	1988	2411.324587
Cameroon	1989	2131.494194
Cameroon	1990	2036.082876
Cameroon	1991	1903.159654
Cameroon	1992	1793.163278
Cameroon	1993	1688.773644
Cameroon	1994	1603.03978
Cameroon	1995	1613.96521
Cameroon	1996	1652.428698
Cameroon	1997	1694.337469
Cameroon	1998	1736.44417
Cameroon	1999	1770.65038
Cameroon	2000	1803.436803
Cameroon	2001	1857.148585
Cameroon	2002	1934.011449
Cameroon	2003	1967.39495
Cameroon	2004	1997.111399
Cameroon	2005	1995
Cameroon	2006	2017.504679
Cameroon	2007	2042.09524
Canada	1950	10581.26552
Canada	1951	10932.46678
Canada	1952	11367.16112
Canada	1953	11586.61455
Canada	1954	11173.2595
Canada	1955	11901.50949
Canada	1956	12555.54947
Canada	1957	12489.95006
Canada	1958	12384.41018
Canada	1959	12590.80033
Canada	1960	12701.48312
Canada	1961	12817.92217
Canada	1962	13462.48555
Canada	1963	13882.56266
