"","Part","Curr.Vol","Curr.Price","Curr.Profit","Max.price","Min.price","get.variables(lprecH)"
"349","0019-9125-300",15,1.004666667,0.869276709,1.1051333337,0.9042000003,1.1051333337
"350","0019-9128-300",100,2.03,0.84773399,2.233,1.827,2.233
"351","0021-3134-700",32,27.2671875,0.885381927,29.99390625,24.54046875,29.99390625
"352","0021-3268-200",6,154.4233333,0.632687202,169.86566663,138.98099997,169.86566663
"353","0021-3272-790",32,39.0875,0.586976335,42.99625,35.17875,42.99625
"354","0021-3997-200",14,93.28428571,0.532948437,102.612714281,83.955857139,102.612714281
"355","0021-4026-200",1,245.06,0.628825594,269.566,220.554,220.554
"356","0021-4027-200",1,270.41,0.573388558,297.451,243.369,243.369
"357","0021-4036-200",24,113.8566667,0.643363732,125.24233337,102.47100003,125.24233337
"358","0021-4037-200",14,144.8671429,0.6992466,159.35385719,130.38042861,159.35385719
"359","0021-4038-200",20,136.0365,0.680254932,149.64015,122.43285,149.64015
"360","0021-4039-200",1,277.92,0.783678756,305.712,250.128,250.128
"361","0021-4501-790",30,51.128,0.601359985,56.2408,46.0152,56.2408
"362","0021-4549-790",81,39.15938272,0.648322304,43.075320992,35.243444448,43.075320992
"363","0021-4553-790",30,50.851,0.597818463,55.9361,45.7659,55.9361
"364","0024-5533-000",22,22.40909091,0.438965517,24.650000001,20.168181819,24.650000001
"365","0024-5939-000",10,7.367,0.952355097,8.1037,6.6303,8.1037
"366","0026-0306-300",1,2.44,0.909836066,2.684,2.196,2.196
"367","0026-0429-300",50,1.32,0.966818182,1.452,1.188,1.452
"368","0026-0773-408",343.3,15.03212933,0.663474488,16.535342263,13.528916397,16.535342263
"369","0026-0806-840",320,3.78159375,0.907991835,4.159753125,3.403434375,4.159753125
"370","0026-0810-300",90,1.636222222,0.945674318,1.7998444442,1.4725999998,1.7998444442
"371","0026-0854-890",1,87.06,0.523087526,95.766,78.354,78.354
"372","0026-0862-300",11,15.95272727,0.799521313,17.547999997,14.357454543,17.547999997
"373","0026-1064-400",40,7.15,0.794895105,7.865,6.435,7.865
"374","0026-1322-300",2,0.74,0.878378378,0.814,0.666,0.814
"375","0026-1324-300",6,0.915,0.903460838,1.0065,0.8235,1.0065
"376","0026-1335-840",5,1.776,0.853603604,1.9536,1.5984,1.9536
"377","0026-1341-300",100,1.5863,0.858916977,1.74493,1.42767,1.74493
"378","0026-1345-300",126,0.726825397,0.940052413,0.7995079367,0.6541428573,0.7995079367
"379","0026-1348-300",32,1.513125,0.883932259,1.6644375,1.3618125,1.6644375
"380","0026-1362-300",12,1.669166667,0.921118323,1.8360833337,1.5022500003,1.8360833337
"381","0026-1508-710",15,1.611333333,0.615639222,1.7724666663,1.4501999997,1.7724666663
"382","0026-1508-890",10,5.756,0.640722724,6.3316,5.1804,6.3316
"383","0026-1513-710",10,13.546,0.941901668,14.9006,12.1914,14.9006
"384","0026-1516-720",5,17.862,0.592430859,19.6482,16.0758,19.6482
"385","0026-1525-890",13,41.68153846,0.357527775,45.849692306,37.513384614,45.849692306
"386","0026-1526-710",45,10.22777778,0.322324823,11.250555558,9.205000002,11.250555558
"387","0026-1884-300",10,4.94,0.810728745,5.434,4.446,5.434
"388","0026-1983-300",100,3.8866,0.691426954,4.27526,3.49794,4.27526
"389","0026-2218-300",22,4.66,0.720639875,5.126,4.194,5.126
"390","0026-2235-890",70,4.690285714,0.477948343,5.1593142854,4.2212571426,5.1593142854
"391","0026-2237-898",2625,8.309897143,0.554555715,9.1408868573,7.4789074287,7.4789074287
"392","0026-2305-890",12,1.821666667,0.786367795,2.0038333337,1.6395000003,2.0038333337
"393","0026-2476-890",3,82.74,0.632503424,91.014,74.466,91.014
"394","0026-2670-898",1450,2.342358621,0.677955023,2.5765944831,2.1081227589,2.1081227589
"395","0026-5674-170",10,1.44,0.938194444,1.584,1.296,1.584
"396","0026-5856-300",70,2.146428571,0.876006656,2.3610714281,1.9317857139,2.3610714281
"397","2002-7614-640",2,773.59,0.124387595,850.949,696.231,850.949
"398","2002-8002-000",1,1389.17,0.271183512,1528.087,1250.253,1250.253
"399","2002-8002-190",1,378.18,0.140594426,415.998,340.362,340.362
"400","2002-8002-350",1,481.06,0.216043737,529.166,432.954,432.954
"401","2002-8002-360",1,1504.96,0.215135286,1655.456,1354.464,1354.464
"402","2002-8002-680",1,10654.53,0.303623905,11719.983,9589.077,9589.077
"403","2002-8002-730",1,23084.41,0.382364981,25392.851,20775.969,20775.969
"404","2002-8003-000",2,1299,0.339518861,1428.9,1169.1,1428.9
"405","2003-2700-120",16,0.33875,0.498154982,0.372625,0.304875,0.372625
"406","2003-3100-040",1,5.82,0.352233677,6.402,5.238,5.238
"407","2003-3100-100",10,14.019,0.334117983,15.4209,12.6171,15.4209
"408","2003-3100-120",10,20.829,0.34408757,22.9119,18.7461,22.9119
"409","2003-4200-190",1,64.78,0.408305032,71.258,58.302,58.302
"410","2003-7500-370",3,214.38,0.40375346,235.818,192.942,235.818
"411","2003-7615-600",2,484.095,0.27346905,532.5045,435.6855,532.5045
"412","2003-8003-050",2,9319.96,0.258785982,10251.956,8387.964,10251.956
"413","2004-2406-000",16,2.535625,0.413113138,2.7891875,2.2820625,2.7891875
"414","2004-2605-070",300,0.5771,0.37468954,0.63481,0.51939,0.63481
"415","2004-7601-280",1,678.24,0.603311512,746.064,610.416,610.416
"416","2004-7601-340",1,2589.38,0.31991442,2848.318,2330.442,2330.442
"417","2004-7601-390",2,886.63,0.281430811,975.293,797.967,975.293
"418","2004-7601-440",2,1158.175,0.278748894,1273.9925,1042.3575,1273.9925
"419","2004-7601-550",2,38.7,0.263436693,42.57,34.83,42.57
"420","2004-7601-570",2,60.945,0.408401017,67.0395,54.8505,67.0395
"421","2004-7604-640",4,320.73,0.323909519,352.803,288.657,352.803
"422","2004-7604-650",1,349.89,0.205093029,384.879,314.901,314.901
"423","2004-8004-010",672,40.96876488,0.257808558,45.065641368,36.871888392,36.871888392
"424","2004-8004-050",4,503.2975,0.32657623,553.62725,452.96775,553.62725
"425","2004-8004-240",1,463.06,0.196346046,509.366,416.754,416.754
"426","2005-0152-270",8,137.98375,0.359353909,151.782125,124.185375,151.782125
"427","2005-0730-240",4,327.115,0.358100362,359.8265,294.4035,359.8265
"428","2005-0754-530",1,210.41,0.360771826,231.451,189.369,189.369
"429","2005-1404-820",4,9.105,0.348984075,10.0155,8.1945,10.0155
"430","2005-1407-240",16,3.331875,0.440442694,3.6650625,2.9986875,3.6650625
"431","2005-1502-400",5,14.62,0.359233926,16.082,13.158,16.082
"432","2005-1540-790",1,1406.75,0.293769326,1547.425,1266.075,1266.075
"433","2005-1542-750",20,64.038,0.394492333,70.4418,57.6342,70.4418
"434","2005-1543-440",4,27.82,0.424604601,30.602,25.038,30.602
"435","2005-2005-170",4,51.3325,0.393658988,56.46575,46.19925,56.46575
"436","2005-2500-350",5,464.962,0.413319798,511.4582,418.4658,511.4582
"437","2005-2803-770",2,38.025,0.343326759,41.8275,34.2225,41.8275
"438","2005-2803-780",6,20.00666667,0.362962346,22.007333337,18.006000003,22.007333337
"439","2005-2803-850",2,32.575,0.344742901,35.8325,29.3175,35.8325
"440","2005-2803-860",6,37.45833333,0.362358176,41.204166663,33.712499997,41.204166663
"441","2005-3000-620",1,79.48,0.364997484,87.428,71.532,71.532
"442","2005-3100-440",2,690.89,0.352263023,759.979,621.801,759.979
"443","2005-3100-550",2,184.04,0.364458813,202.444,165.636,202.444
"444","2005-3100-570",1,307.46,0.361770637,338.206,276.714,276.714
"445","2005-3200-220",14,161.2192857,0.356648221,177.34121427,145.09735713,177.34121427
"446","2005-3201-060",32,130.2846875,0.386154359,143.31315625,117.25621875,143.31315625
"447","2005-3201-090",7,104.8871429,0.464036175,115.37585719,94.39842861,115.37585719
"448","2005-3201-270",3,150.3033333,0.363930718,165.33366663,135.27299997,165.33366663
"449","2005-3501-150",3,39.53,0.361750569,43.483,35.577,43.483
"450","2005-3501-420",1,38.94,0.350025681,42.834,35.046,35.046
"451","2005-3904-950",3,1769.79,0.34450415,1946.769,1592.811,1946.769
"452","2005-4001-020",12,554.4658333,0.370170089,609.91241663,499.01924997,609.91241663
"453","2005-4001-330",12,120.5233333,0.407438394,132.57566663,108.47099997,132.57566663
"454","2005-7500-100",19,99.65894737,0.313020195,109.624842107,89.693052633,109.624842107
"455","2005-7500-190",5,576.716,0.412157804,634.3876,519.0444,634.3876
"456","2005-7502-810",24,151.1470833,0.369113419,166.26179163,136.03237497,166.26179163
"457","2005-7503-340",25,73.5356,0.189149201,80.88916,66.18204,80.88916
"458","2005-7504-060",311,103.9253376,0.412245311,114.31787136,93.53280384,114.31787136
"459","2005-7504-070",64,101.5589063,0.384158209,111.71479693,91.40301567,111.71479693
"460","2005-7505-280",2,150.03,0.588982204,165.033,135.027,165.033
"461","2005-7602-800",7,435.6685714,0.324591433,479.23542854,392.10171426,479.23542854
"462","2005-7602-810",2,363.72,0.323985483,400.092,327.348,400.092
"463","2005-7616-870",26,957.5269231,0.290032415,1053.27961541,861.77423079,1053.27961541
"464","2005-7619-810",8,640.06125,0.357141602,704.067375,576.055125,704.067375
"465","2005-7620-180",1,3314.37,0.405211247,3645.807,2982.933,2982.933
"466","2005-7627-480",1,2206.87,0.286999234,2427.557,1986.183,1986.183
"467","2005-7634-370",1,693.89,0.272492758,763.279,624.501,624.501
"468","2005-7637-410",8,3908.06625,0.358950862,4298.872875,3517.259625,4298.872875
"469","2005-7710-560",2,475.87,0.363166411,523.457,428.283,523.457
"470","2005-7713-630",2,930.225,0.398494988,1023.2475,837.2025,1023.2475
"471","2005-7714-940",2,475.87,0.364027991,523.457,428.283,523.457
"472","2005-8005-410",9,640.7044444,0.236389113,704.77488884,576.63399996,704.77488884
"473","2007-2404-110",2,2.23,0.298206278,2.453,2.007,2.453
"474","2007-2700-010",75,0.29,0.244597701,0.319,0.261,0.319
"475","2007-3201-150",4,47.875,0.397336815,52.6625,43.0875,52.6625
"476","2007-3300-340",1,292.88,0.618239552,322.168,263.592,263.592
"477","2007-3300-350",1,153.46,0.533103089,168.806,138.114,138.114
"478","2007-3302-470",1,1360.46,0.344287961,1496.506,1224.414,1224.414
"479","2007-3400-110",1,45.59,0.204430796,50.149,41.031,41.031
"480","2007-3400-130",1,112.12,0.355601142,123.332,100.908,100.908
"481","2007-3401-100",4,5.8425,0.442447582,6.42675,5.25825,6.42675
"482","2007-3900-050",2,42.765,0.36279668,47.0415,38.4885,47.0415
"483","2007-3900-200",27,946.857037,0.377900532,1041.5427407,852.1713333,1041.5427407
"484","2007-4200-590",12,13.3425,0.344075948,14.67675,12.00825,14.67675
"485","2007-4700-010",2,6.615,0.376417234,7.2765,5.9535,7.2765
"486","2007-7501-640",1,377.37,0.396189416,415.107,339.633,339.633
"487","2008-0740-250",1,2157.82,0.474409358,2373.602,1942.038,1942.038
"488","2008-1510-620",11,8.721818182,0.391286221,9.5940000002,7.8496363638,9.5940000002
"489","2008-2302-170",1,117.34,0.407022328,129.074,105.606,105.606
"490","2008-2302-700",2,113.51,0.395736058,124.861,102.159,124.861
"491","2008-2302-870",2,14.83,0.377612947,16.313,13.347,16.313
"492","2008-2302-880",2,37.735,0.37379091,41.5085,33.9615,41.5085
"493","2008-2302-890",2,10.055,0.369467926,11.0605,9.0495,11.0605
"494","2008-2404-700",64,4.56359375,0.357277365,5.019953125,4.107234375,5.019953125
"495","2008-2802-410",1,449.18,0.381851374,494.098,404.262,404.262
"496","2008-7500-030",7,452.5328571,0.385591575,497.78614281,407.27957139,497.78614281
"497","2008-7500-790",2,830.785,0.338932455,913.8635,747.7065,913.8635
"498","2008-7501-840",13,829.1615385,0.364558266,912.07769235,746.24538465,912.07769235
"499","2008-7605-380",3,606.14,0.253335313,666.754,545.526,666.754
"500","2008-7616-550",3,2097.693333,0.269507141,2307.4626663,1887.9239997,2307.4626663
"501","2008-7623-150",1,437.71,0.161956547,481.481,393.939,393.939
"502","2008-7708-050",4,2132.14,0.339085379,2345.354,1918.926,2345.354
"503","2010-0142-180",24,26.41708333,0.369678712,29.058791663,23.775374997,29.058791663
"504","2010-0150-030",14,363.6385714,0.420906552,400.00242854,327.27471426,400.00242854
"505","2010-0274-030",1,2183.05,0.778960628,2401.355,1964.745,1964.745
"506","2010-0275-020",1,1028.01,0.372856295,1130.811,925.209,925.209
"507","2010-0750-020",3,988.57,0.383294388,1087.427,889.713,1087.427
"508","2010-0750-040",1,587.53,0.446445288,646.283,528.777,528.777
"509","2010-0800-010",11,7.382727273,0.356729467,8.1210000003,6.6444545457,8.1210000003
"510","2010-0800-270",8,13.82125,0.402731301,15.203375,12.439125,15.203375
"511","2010-1560-160",1,107.98,0.447768105,118.778,97.182,97.182
"512","2010-1703-110",1,101.43,0.232672779,111.573,91.287,91.287
"513","2010-2000-070",2,111.99,0.482498437,123.189,100.791,123.189
"514","2010-2301-100",4,8.1375,0.437480799,8.95125,7.32375,8.95125
"515","2010-2301-360",2,10.38,0.536608863,11.418,9.342,11.418
"516","2010-2302-350",2,92.19,0.362403731,101.409,82.971,101.409
"517","2010-2302-740",2,97.61,0.402212888,107.371,87.849,107.371
"518","2010-2302-760",4,12.6825,0.438596491,13.95075,11.41425,13.95075
"519","2010-2303-100",4,11.6875,0.443636364,12.85625,10.51875,12.85625
"520","2010-2404-360",1,2.01,0.388059701,2.211,1.809,1.809
"521","2010-2404-460",12,3.2025,0.444444444,3.52275,2.88225,3.52275
"522","2010-2404-850",3,1.386666667,0.365384615,1.5253333337,1.2480000003,1.5253333337
"523","2010-2406-610",3,5.263333333,0.36478784,5.7896666663,4.7369999997,5.7896666663
"524","2010-2406-900",4,12.41,0.460918614,13.651,11.169,13.651
"525","2010-2406-910",4,11.5,0.466956522,12.65,10.35,12.65
"526","2010-2446-130",62,7.003870968,0.414977892,7.7042580648,6.3034838712,7.7042580648
"527","2010-2605-030",4,1.11,0.45045045,1.221,0.999,1.221
"528","2010-2800-210",16,154.09,0.401843079,169.499,138.681,169.499
"529","2010-2800-900",6,1102.358333,0.328346046,1212.5941663,992.1224997,1212.5941663
"530","2010-2801-740",2,322.8,0.389653036,355.08,290.52,355.08
"531","2010-2802-590",1,692.77,0.395455923,762.047,623.493,623.493
"532","2010-2802-910",1,775.94,0.374925896,853.534,698.346,698.346
"533","2010-2802-960",1,660.72,0.345214312,726.792,594.648,594.648
"534","2010-2803-110",1,1534.79,0.398256439,1688.269,1381.311,1381.311
"535","2010-2803-290",2,690.185,0.359048661,759.2035,621.1665,759.2035
"536","2010-2803-600",2,17.05,0.42170088,18.755,15.345,18.755
"537","2010-3000-480",2,1212.05,0.412784126,1333.255,1090.845,1333.255
"538","2010-3000-500",1,1014.27,0.339692587,1115.697,912.843,912.843
"539","2010-3000-510",1,1109.56,0.395976784,1220.516,998.604,998.604
"540","2010-3200-080",63,29.12238095,0.366630149,32.034619045,26.210142855,32.034619045
"541","2010-3200-090",10,25.541,0.424102424,28.0951,22.9869,28.0951
"542","2010-3200-100",32,23.913125,0.368913515,26.3044375,21.5218125,26.3044375
"543","2010-3200-200",20,24.5915,0.353414798,27.05065,22.13235,27.05065
"544","2010-3200-800",10,30.723,0.3551411,33.7953,27.6507,33.7953
"545","2010-3210-130",51,23.59686275,0.361455494,25.956549025,21.237176475,25.956549025
"546","2010-3210-160",3,20.51,0.381277426,22.561,18.459,22.561
"547","2010-3210-170",10,25.35,0.353846154,27.885,22.815,27.885
"548","2010-3301-720",4,1190.17,0.444415504,1309.187,1071.153,1309.187
"549","2010-3400-150",1,89.25,0.441792717,98.175,80.325,80.325
"550","2010-3400-160",7,49.05142857,0.429869525,53.956571427,44.146285713,53.956571427
"551","2010-3400-180",5,33.054,0.426574696,36.3594,29.7486,36.3594
"552","2010-3400-200",6,22.61666667,0.419380987,24.878333337,20.355000003,24.878333337
"553","2010-3400-420",4,11.6875,0.438930481,12.85625,10.51875,12.85625
"554","2010-3400-560",4,7.57,0.406208719,8.327,6.813,8.327
"555","2010-3400-610",4,22.42,0.43911686,24.662,20.178,24.662
"556","2010-3400-680",4,9.74,0.444301848,10.714,8.766,10.714
"557","2010-3401-270",2,25.02,0.363309353,27.522,22.518,27.522
"558","2010-3401-280",2,23.07,0.360208062,25.377,20.763,25.377
"559","2010-3500-200",2,83.025,0.38422162,91.3275,74.7225,91.3275
"560","2010-3800-560",4,3.85,0.433766234,4.235,3.465,4.235
"561","2010-3800-920",16,8.036875,0.3403064,8.8405625,7.2331875,8.8405625
"562","2010-3803-820",1,15.4,0.355844156,16.94,13.86,13.86
"563","2010-3804-150",4,44.33,0.434017595,48.763,39.897,48.763
"564","2010-3900-070",4,13.82,0.446635311,15.202,12.438,15.202
"565","2010-3900-120",2,17.015,0.387305319,18.7165,15.3135,18.7165
"566","2010-3904-000",1,103.75,0.36173494,114.125,93.375,93.375
"567","2010-3904-320",4,621.13,0.600663307,683.243,559.017,683.243
"568","2010-4700-760",1,44.01,0.353328789,48.411,39.609,39.609
"569","2010-4701-650",5,141.31,0.432495931,155.441,127.179,155.441
"570","2010-7500-190",2,911.81,0.359800836,1002.991,820.629,1002.991
"571","2010-7501-860",4,138.145,0.417713272,151.9595,124.3305,151.9595
"572","2010-7502-520",1,941.48,0.389355058,1035.628,847.332,847.332
"573","2010-7502-730",37,90.49486486,0.385421302,99.544351346,81.445378374,99.544351346
"574","2010-7600-490",4,1222.085,0.470274163,1344.2935,1099.8765,1344.2935
"575","2010-7602-790",1,1130.81,0.272176581,1243.891,1017.729,1017.729
"576","2010-7604-180",6,302.6533333,0.296444777,332.91866663,272.38799997,332.91866663
"577","2010-7605-660",6,52.47666667,0.565521184,57.724333337,47.229000003,57.724333337
"578","2010-7606-190",1,5039.4,0.330628646,5543.34,4535.46,4535.46
"579","2010-7606-200",6,50.55,0.290339598,55.605,45.495,55.605
"580","2010-7606-230",5,32.384,0.283288043,35.6224,29.1456,35.6224
"581","2010-7606-800",4,1582.63,0.408225549,1740.893,1424.367,1740.893
"582","2010-7607-450",2,298.245,0.676054921,328.0695,268.4205,328.0695
"583","2010-7609-820",1,346.39,0.31043044,381.029,311.751,311.751
"584","2010-7612-100",16,459.340625,0.346727986,505.2746875,413.4065625,505.2746875
"585","2010-7614-460",4,221.75,0.407756483,243.925,199.575,243.925
"586","2010-7615-390",1,6150.15,0.305083616,6765.165,5535.135,5535.135
"587","2010-7615-650",1,582.94,0.312107593,641.234,524.646,524.646
"588","2010-7616-350",1,2067.86,0.273016549,2274.646,1861.074,1861.074
"589","2010-7616-800",1,1036.75,0.187181095,1140.425,933.075,933.075
"590","2010-7618-310",2,1071.24,0.169121765,1178.364,964.116,1178.364
"591","2010-7618-320",1,866.75,0.265716758,953.425,780.075,780.075
"592","2010-7619-520",4,263.215,0.375035617,289.5365,236.8935,289.5365
"593","2010-7619-670",3,453.3366667,0.27968912,498.67033337,408.00300003,498.67033337
"594","2010-7622-180",2,3398.13,0.326884198,3737.943,3058.317,3737.943
"595","2010-7623-470",4,1557.095,0.360983113,1712.8045,1401.3855,1712.8045
"596","2010-7704-670",4,309.52,0.457321013,340.472,278.568,340.472
"597","2010-7716-580",1,373.09,0.389959527,410.399,335.781,335.781
"598","2010-7717-310",4,350.98,0.521767622,386.078,315.882,386.078
"599","2010-8010-510",2,12313.77,0.283279207,13545.147,11082.393,13545.147
"600","2010-8010-520",1,2325.79,0.262375365,2558.369,2093.211,2093.211
"601","2010-8010-560",1,59692.08,0.301102927,65661.288,53722.872,53722.872
"602","2010-8010-600",4,33406.33,0.385423661,36746.963,30065.697,36746.963
"603","2010-8010-610",1,26312.02,0.291840383,28943.222,23680.818,23680.818
"604","2010-8010-620",18,320.9072222,0.31242848,352.99794442,288.81649998,352.99794442
"605","2010-8010-830",1,1002.13,0.291499107,1102.343,901.917,901.917
"606","2010-8040-030",4,3090.26,0.383592319,3399.286,2781.234,3399.286
"607","2010-8040-180",1,56823.35,0.303330233,62505.685,51141.015,51141.015
"608","2010-8040-650",1,1170.36,0.299104549,1287.396,1053.324,1053.324
"609","2010-8040-770",1,92895.29,0.269845113,102184.819,83605.761,83605.761
"610","2010-8040-780",1,4168.1,0.305474917,4584.91,3751.29,3751.29
"611","2010-8040-880",1,1935.95,0.299424055,2129.545,1742.355,1742.355
